slno,userId,handler,title,subscriberCount,videoCount,userViewCount,joinedDate,contentId,contentType,partyName,partyShortName,duration,viewCount,commentCount,text,publishedTime,likeCount,replyCount,parentSlno,grandparentSlno,targetName,languageName,bullyLabel
33705,channelid26312,channelhandler26312,channeltitle26312,54,0,0,2018-03-16,UgyjSL6ujWmWFIUEEG94AaABAg,comment,,,,,,জ্বালা অন্তর জ্বালা 😂😂,2024-09-16T09:06:41Z,1,0,33248,33248,general people,bengali,not bully
33706,channelid26313,channelhandler26313,channeltitle26313,0,0,0,2013-03-22,UgwIkgav3JXy0KvavxN4AaABAg,comment,,,,,,"A man with wrong headed, it seems someone is on him, trying to fail this mass uprising.",2024-09-16T09:02:55Z,0,0,33248,33248,male,english,bully
33707,channelid26314,channelhandler26314,channeltitle26314,2300,54,184637,2020-01-07,Ugy58Oxz_fZGFhlYLR14AaABAg,comment,,,,,,তোদের জনগন চায়না,2024-09-16T09:01:17Z,0,0,33248,33248,people group,bengali,bully
33708,channelid26315,channelhandler26315,channeltitle26315,12,1,18,2024-07-26,UgzcH4GADYRD9LFonyZ4AaABAg,comment,,,,,,নির্বাচন তো আর দেশের কোন প্রয়োজন নাই ডাঃ ইউনুস স্যার যতদিন মন চাই থাকবে এতে আপনাদের মাথা ব্যথা কেন,2024-09-16T09:00:59Z,22,3,33248,33248,male,bengali,not bully
33709,channelid26316,channelhandler26316,channeltitle26316,40,5,14381,2017-06-02,UgzcH4GADYRD9LFonyZ4AaABAg.A8Rj8muDuxpA8S6THwLT5I,reply,,,,,,তোমার আব্বার দেশ মনে হয়।,2024-09-16T12:33:30Z,0,,33708,33248,individual,bengali,bully
33710,channelid26013,channelhandler26013,channeltitle26013,10,0,0,2020-06-22,UgzcH4GADYRD9LFonyZ4AaABAg.A8Rj8muDuxpA8SUWZ3_BSj,reply,,,,,,আমরা জপগন সেটাই চাই,2024-09-16T16:03:40Z,0,,33708,33248,general people,bengali,not bully
33711,channelid26317,channelhandler26317,channeltitle26317,9,2,41,2023-06-20,UgzcH4GADYRD9LFonyZ4AaABAg.A8Rj8muDuxpA8SW32JFA6e,reply,,,,,,@channelhandler26316 কমেন্ট পড়ে দেখেন সবাই কী চায়। আর আপনারা নির্বাচন চান লুটপাট করার জন্য।,2024-09-16T16:17:07Z,0,,33708,33248,male,bengali,bully
33712,channelid26318,channelhandler26318,channeltitle26318,321,161,87504,2020-11-18,UgzzWZZSmWWSqcvrmtR4AaABAg,comment,,,,,,Boroi khuda,2024-09-16T08:59:24Z,1,0,33248,33248,male,romanized bengali,bully
33713,channelid26319,channelhandler26319,channeltitle26319,1,2,7,2022-10-21,UgxO7VnlG5cqbOP_0mV4AaABAg,comment,,,,,,নিউ কাওয়াকাদের,2024-09-16T08:57:52Z,1,0,33248,33248,male,bengali,bully
33714,channelid26320,channelhandler26320,channeltitle26320,0,0,0,2023-09-10,UgwMX89S7Y2Yr5bDf4Z4AaABAg,comment,,,,,,জনগণ আর অনেক আগেই মেনে নিয়েছে এখন আপনারা মানেন কিনা সেটা বলেন জনগণের নাম ভাঙি আর কত খাল খাবেন।,2024-09-16T08:57:09Z,7,0,33248,33248,organization,bengali,bully
33715,channelid26319,channelhandler26319,channeltitle26319,1,2,7,2022-10-21,UgzSxGQWL2EL_BFSn114AaABAg,comment,,,,,,ফকরুল আওয়ামী দালাল।,2024-09-16T08:56:57Z,0,0,33248,33248,male,bengali,bully
33716,channelid12195,channelhandler12195,channeltitle12195,0,3,76,2024-07-18,UgxSWsUXj6aARx77T_h4AaABAg,comment,,,,,,আপনারা এগুলা বলে বলে জনগনের বিরুদ্ধে অবস্থান করছেন আমিও বিএনপি করি বাট দল কানা না। আমি আমার নিজের ভালোটা বুঝি। আমি ৫০০ টাকা নিয়ে ভোট দিই না বুঝছেন।,2024-09-16T08:55:31Z,6,0,33248,33248,organization,bengali,not bully
33717,channelid26313,channelhandler26313,channeltitle26313,0,0,0,2013-03-22,UgwDMbxgP3BlTFCKc1h4AaABAg,comment,,,,,,কি সংস্কার করবেন। নিজেকে ঠিক করেন।,2024-09-16T08:55:08Z,11,0,33248,33248,male,bengali,bully
33718,channelid26321,channelhandler26321,channeltitle26321,3,2,113,2018-06-17,Ugzr7BOLpKT8lrUix1B4AaABAg,comment,,,,,,"বিনপি কি বুঝতে পারছে যে তারা ইতিমধ্যেই ছাত্রদেরকে তাদের প্রতিপক্ষ হিসাবে দাড় করিয়ে ফেলেছে যা বিনপির জন্য অত্যন্ত ভয়ঙ্কর হবে। খুনি হায়েনা কিন্তু ছাত্রলীগ, হেলমেট লীগ পুলিশ লীগ Rab লীগ ডিবিলীগ দিয়েও কিছুই করতে পারেনি। হাতি ঘোড়া গেল তল, গাধা বলে কত জল। ছাত্ররা দুএকটা কথা বিনপির বিরুদ্ধে বলছে তা বিনপির বর্তমান কার্যকলাপের জন্যই বলছে। ছাত্ররা যখন রাস্তার ট্রাফিক নিয়ে ব্যস্ত ঠিক তখনই বিনপির নেতারা অতি দ্রুত নির্বাচন, চান্দাবাজি, দখলবাজি, স্ট্যান্টবাজি নিয়ে ব্যস্ত। তাহলে ছাত্ররা কেন বলবে না? আর বিনপি কি করছে, ছাত্রদের বিরুদ্ধে লেগে গেছে।",2024-09-16T08:53:47Z,0,0,33248,33248,organization,code-mix,bully
33719,channelid26321,channelhandler26321,channeltitle26321,3,2,113,2018-06-17,UgwuEPNle1ds6Sc3COR4AaABAg,comment,,,,,,আমুলীগের পায়ের নীচের মাটিও অনেক শক্তিশালী ছিল। পায়ের নীচের মাটি তৈরী হয় এদেশের মানুষের সমর্থন দিয়ে। বিনপির উচিত নিরপেক্ষ কোনো একটা প্রতিষ্ঠান দিয়ে তাদের বর্তমান জনপ্রিয়তা যাচাই করে নেওয়া। তাহলেই তারা বুঝতে পারবে তাদের পায়ের নীচের মাটি কতটা শক্তিশালী। পুচকে ছাত্রদেরকে খোচাতে গিয়েই কিন্তু হাতি খাদে পরেছে... যেই ভুলটা আমুলীগ করেছে ঠিক সেই ভুলটাই বিনপি করছে। বুঝা গেল ওরা কিছুই শেখেনি এবং আগের মতোই আছে।,2024-09-16T08:53:38Z,0,0,33248,33248,organization,bengali,not bully
33720,channelid26321,channelhandler26321,channeltitle26321,3,2,113,2018-06-17,UgwGQmyvPGTpmd7PS0x4AaABAg,comment,,,,,,"নির্বাচন ওনার পু*** দিয়া ঢুকাইয়া দেওয়া হবে। কুত্তাপাগল হয়ে গেছে ক্ষমতায় যাওয়ার জন্য। জীবনে অনেকবার বিনপিকে ভোট দিয়েছি কিন্তু আর না। ওরা এখনই যা শুরু করেছে, ক্ষমতায় গেলে খুনি হায়নার চেয়েও বেশী স্বৈরাচার হবে এরা। খালেদা জিয়াই সর্বপ্রথম বিচারপতি কেএম হাসানের চাকুরীর বয়স বাড়িয়ে তত্বাবধায়ক পদ্ধতিতে বাম ঢুকিয়ে ছিল। আর হায়েনা জানোয়ার এসে তো সবকিছুই বাতিল করে দিলো। বিনপির উচিত ধৈর্য্য ধারণ করা আর যদি বেশী বাড়াবাড়ি করে তাহলে তাদের পরিণতি হবে আমুলীগের চেয়েও খারাপ। মানুষ আবারো রাস্তায় নেমে আসবে। তবে সেদিন বেশী দিন দুরে নয় যেদিন আমুলীগ ও বিনপি একজোট হয়ে অন্য কোনো একটা দলের বিরুদ্ধে লড়বে। সে দলটি হতে পারে জামাত কিংবা নবীন কোনো একটি দল।",2024-09-16T08:53:29Z,0,0,33248,33248,organization,bengali,bully
33721,channelid26322,channelhandler26322,channeltitle26322,0,0,0,2022-02-12,Ugz_2ahvWmQPp_nNwj54AaABAg,comment,,,,,,তোরা সংসদে গেলে এগুলো তো আর করবি না তোরা সংসদে গেলে তো সব ভুলে যাবি আমরা অনেক দেখছি,2024-09-16T08:52:14Z,99,14,33248,33248,organization,bengali,bully
33722,channelid26238,channelhandler26238,channeltitle26238,0,0,0,2023-12-04,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8RthnQ0l9r,reply,,,,,,একদম মনের কথা।,2024-09-16T10:33:17Z,9,,33721,33248,organization,bengali,bully
33723,channelid5766,channelhandler5766,channeltitle5766,0,0,0,2014-05-08,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8RxTsm1NLJ,reply,,,,,,চোরের দল। নিজেদের বিক্রি করবে টাকার কাছে।,2024-09-16T11:06:12Z,0,,33721,33248,organization,bengali,bully
33724,channelid3761,channelhandler3761,channeltitle3761,10,8,446,2022-11-12,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8Rya3FOPDF,reply,,,,,,কাউকে সমালোচনা করবেন ঠিক আছে তবে বিএনপির মহাসচিব জনাব মির্জা ফখরুল ইসলাম সম্মানিত ব্যক্তি তাকে অন্তত সম্মান দিয়ে কথা বলবেন প্লিজকাউকে কখনো অসম্মান করে কথা বলবেন না দয়া করেসমালোচনা করবেন তবে গঠনমূলক সমালোচনা করেন কোন অসুবিধা নেই,2024-09-16T11:15:55Z,2,,33721,33248,male,bengali,not bully
33725,channelid26151,channelhandler26151,channeltitle26151,6,0,0,2021-08-17,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8RydxzUH5m,reply,,,,,,ঠিক বলেছেন।,2024-09-16T11:16:27Z,0,,33721,33248,male,bengali,bully
33726,channelid26323,channelhandler26323,channeltitle26323,2,0,0,2022-11-15,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8RzJbHsTWV,reply,,,,,,রাইট,2024-09-16T11:22:17Z,0,,33721,33248,male,bengali,bully
33727,channelid12575,channelhandler12575,channeltitle12575,2,0,0,2024-07-07,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8RzfYdXt2u,reply,,,,,,@channelhandler3761 দলের চামচাদের আবার সম্মান। তাদের প্রভু হলো দলের প্রধান। সকাল বিকাল তিন বেলা দলের প্রধানের গুনগান করা এদের প্রধান কাজ।,2024-09-16T11:25:25Z,0,,33721,33248,male,bengali,bully
33728,channelid26324,channelhandler26324,channeltitle26324,67,15,5092,2022-02-13,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8RzoTw1DG8,reply,,,,,,তুমি কি দেখছো ভাই একটু বলো,2024-09-16T11:26:38Z,0,,33721,33248,male,bengali,bully
33729,channelid2160,channelhandler2160,channeltitle2160,26,8,1411,2016-03-26,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8S0v0i3lvS,reply,,,,,,@channelhandler3761 গ্যাল খাওয়ার কথা বললে তা গ্যাল তো দিবেই। 🤔,2024-09-16T11:45:00Z,3,,33721,33248,male,bengali,bully
33730,channelid26325,channelhandler26325,channeltitle26325,1,0,0,2022-03-24,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8S2Vxz54sw,reply,,,,,,একদম।,2024-09-16T11:58:55Z,0,,33721,33248,male,bengali,bully
33731,channelid26101,channelhandler26101,channeltitle26101,2,1,11,2015-11-22,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8S5KDVM9ih,reply,,,,,,আপনার সাথে গঠনমূলক আলোচনাই করি। এতদিন কোথায় ছিলেন? পারছেন করতে? অনলাইন জরিপ করেন জনগণ অন্তবর্তিকালীন সরকারের পক্ষে রায় দিবে। আর আপনারা কি করতেছেন সিন্ডকেট রাখার জন্য মারামারি করতেছেন। চাঁদাবাজি শুরু করে দিছেন। আপনাদের মানুষ বিশ্বাস করে না দেখেই আপনাদের দেখলে গালি দেয়।,2024-09-16T12:23:32Z,0,,33721,33248,male,bengali,bully
33732,channelid15103,channelhandler15103,channeltitle15103,0,0,0,2024-05-06,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8S7GMfjE2f,reply,,,,,,@channelhandler3761 দিলাম একটু সম্মান,2024-09-16T12:40:28Z,0,,33721,33248,male,bengali,not bully
33733,channelid26326,channelhandler26326,channeltitle26326,0,0,0,2024-09-07,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8S7a-us9It,reply,,,,,,Fukrul chor @channelhandler3761,2024-09-16T12:43:18Z,0,,33721,33248,male,romanized bengali,bully
33734,channelid26327,channelhandler26327,channeltitle26327,0,0,0,2021-09-05,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8SANHQhaUc,reply,,,,,,এর কারনে বিএনপির এই অবসথা হাসিনা থেকে টাকা খেয়ে উলটে গেছিলো আর ইতে সমমানিত ব্যাকতি😂😂😂 @channelhandler3761,2024-09-16T13:07:38Z,2,,33721,33248,male,bengali,bully
33735,channelid26013,channelhandler26013,channeltitle26013,10,0,0,2020-06-22,Ugz_2ahvWmQPp_nNwj54AaABAg.A8Ri8gyzoBHA8ST4j_FAwN,reply,,,,,,এরা এমনি,2024-09-16T15:51:08Z,0,,33721,33248,organization,bengali,not bully
33736,channelid26328,channelhandler26328,channeltitle26328,0,0,0,2014-07-07,UgxWPxkrLYf9CjNXRAl4AaABAg,comment,,,,,,চুলকানি শুরু  হইছে,2024-09-16T08:52:05Z,1,0,33248,33248,organization,bengali,bully
33737,channelid8514,channelhandler8514,channeltitle8514,58,19,564,2014-09-11,UgyfKbE2LZNds0HWwxJ4AaABAg,comment,,,,,,"জনগন তো মানবে, বি এন পি মানবে না আরকি!! এতদিন ঈদের পরে আন্দোলন এর নামে মানুষকে বিভ্রান্ত করেছে",2024-09-16T08:51:32Z,0,0,33248,33248,organization,bengali,bully
33738,channelid26329,channelhandler26329,channeltitle26329,0,0,0,2020-12-21,UgzDqCFur8NNeT7H_1N4AaABAg,comment,,,,,,আমরা একটা জনগণের সরকার প্রতিষ্ঠা করতে চাই,2024-09-16T08:50:45Z,3,0,33248,33248,people group,bengali,not bully
33739,channelid26330,channelhandler26330,channeltitle26330,0,0,0,2024-06-21,UgwTdekdbmT6_axKTAp4AaABAg,comment,,,,,,তোমাদের কি কেউ চেয়েছো বলোতো মিথ্যা ফখরুল 😊😊,2024-09-16T08:50:45Z,2,0,33248,33248,male,bengali,bully
33740,channelid26331,channelhandler26331,channeltitle26331,1120,168,217991,2022-01-17,Ugw6ydcOHsEZ9cPnFVl4AaABAg,comment,,,,,,এত তাড়াহুড়ো কেন ফখরুল সাহেব..???,2024-09-16T08:50:03Z,18,2,33248,33248,male,bengali,not bully
33741,channelid12812,channelhandler12812,channeltitle12812,0,0,0,2024-05-08,Ugw6ydcOHsEZ9cPnFVl4AaABAg.A8RhthMvAOXA8S9jYDjS3X,reply,,,,,,পেটে ক্ষুধা 😂,2024-09-16T13:02:04Z,1,,33740,33248,male,bengali,bully
33742,channelid26013,channelhandler26013,channeltitle26013,10,0,0,2020-06-22,Ugw6ydcOHsEZ9cPnFVl4AaABAg.A8RhthMvAOXA8SVB8G_s48,reply,,,,,,খিদে গাছে চড়ছে,2024-09-16T16:09:29Z,0,,33740,33248,male,bengali,bully
